3.395,323.5
2.585,297.85
3.1,276.20000000000005
4.26,266.85
4.945,259.70000000000005
5.195,255.4
5.48,250.60000000000002
6.324999999999999,247.8
6.945,246.60000000000002
6.37,245.35000000000002
4.5,241.25
4.52,237.9
4.825,238.85000000000002
5.12,237.4
5.265000000000001,239.3
5.16,234.65
7.105,232.25
7.390000000000001,227.55
8.285,227.89999999999998
8.515,226.95
8.504999999999999,224.8
8.445,223.15
8.209999999999999,219.9
7.945,219.5
7.9399999999999995,216.6
7.895,212.35
7.9,210.5
7.39,204.25
7.074999999999999,196.85000000000002
6.845000000000001,190.95
7.1,190.45
7.535,188.85000000000002
7.545,187.45
6.88,185.0
5.390000000000001,185.65
4.805,186.5
4.595,190.05
4.23,194.25
3.75,201.4
3.55,210.6
3.65,210.2
4.245,217.25
4.470000000000001,233.15
4.6850000000000005,247.5
4.86,282.25
6.92,313.85
7.85,320.85
7.859999999999999,330.55
8.81,332.7
8.58,337.75
8.185,340.15
7.545,338.8
7.615,333.95
6.9399999999999995,333.0
6.984999999999999,335.15
6.395,332.0
5.76,326.9
4.535,312.05
3.46,290.4
4.0600000000000005,266.35
4.82,245.35
6.02,239.39999999999998
7.145,236.45
8.015,233.75
10.485,232.14999999999998
11.795,230.1
12.26,229.55
12.350000000000001,234.2
13.0,237.0
12.705,240.15
12.165,241.9
10.895,245.85000000000002
9.079999999999998,251.2
9.415,262.35
9.13,270.70000000000005
8.405000000000001,280.79999999999995
8.100000000000001,288.25
7.914999999999999,294.9
7.865,301.5
7.82,303.54999999999995
7.725,305.7
6.85,305.2
6.465,303.35
4.445,302.3
5.175,297.20000000000005
5.265000000000001,292.70000000000005
5.63,292.45
5.68,287.45
6.715,292.55
8.205,303.20000000000005
8.780000000000001,317.3
8.125,332.79999999999995
4.84,347.54999999999995
5.72,4.7
5.345000000000001,43.55
5.84,68.15
5.585,94.2
7.3,110.65
6.745,126.44999999999999
6.275,147.7
7.95,145.55
9.895,146.75
10.030000000000001,142.05
9.925,140.0
10.42,136.60000000000002
8.865,134.4
5.165,131.64999999999998
2.88,123.5
1.815,111.4
1.69,70.4
1.9,31.1
3.0949999999999998,8.15
5.79,7.1
5.875,0.75
7.26,1.75
6.555,356.45
6.494999999999999,350.05
6.1,347.0
6.485,341.0
7.2,338.20000000000005
6.1899999999999995,340.25
7.26,335.6
8.46,337.05
8.215,341.1
7.835000000000001,346.9
7.28,349.75
6.3100000000000005,352.4
5.82,351.2
4.93,352.75
3.37,354.2
0.915,331.35
1.2,323.45
0.575,277.65
1.81,222.1
2.52,207.0
3.04,205.0
4.895,201.4
6.395,194.6
8.86,194.8
9.629999999999999,193.35
10.29,192.35000000000002
11.629999999999999,192.14999999999998
11.285,193.2
12.04,192.3
12.085,194.89999999999998
12.434999999999999,195.10000000000002
13.24,195.3
13.489999999999998,197.89999999999998
12.719999999999999,202.95
12.985,207.15
12.035,213.3
10.5,219.5
10.129999999999999,221.5
9.745000000000001,225.5
9.61,230.9
9.059999999999999,236.64999999999998
9.415,248.39999999999998
10.445,250.5
10.195,249.39999999999998
10.4,247.35000000000002
11.725,246.10000000000002
11.425,251.9
10.280000000000001,258.5
9.89,263.5
9.5,261.85
9.95,273.54999999999995
8.47,270.15
7.375,269.2
7.1,265.85
7.965,272.70000000000005
6.445,265.4
5.79,258.1
4.734999999999999,242.75
5.245,228.4
5.725,218.3
5.970000000000001,205.9
7.640000000000001,199.3
7.32,196.25
5.79,185.8
4.785,173.95
5.324999999999999,170.3
6.77,164.55
8.295,163.3
9.515,161.3
10.8,152.7
11.6,156.65
11.565000000000001,167.05
10.71,174.45
9.469999999999999,197.05
9.705,215.35
9.575,224.3
10.01,229.35
10.265,240.35
9.15,239.6
10.245,243.4
10.09,254.75
11.29,257.04999999999995
10.65,265.9
10.55,272.15
11.915,278.0
13.32,284.70000000000005
12.780000000000001,290.75
10.885,289.0
9.695,287.15
9.08,283.45000000000005
8.535,284.35
7.305,278.4
6.95,273.15
7.465,255.5
8.53,250.55
8.975,255.15
7.925,245.75
8.345,229.7
9.254999999999999,221.0
6.8149999999999995,218.3
8.68,189.05
9.52,178.8
12.745000000000001,182.0
14.08,175.35000000000002
14.775,174.3
15.190000000000001,171.9
16.66,176.75
16.855,180.0
16.805,187.3
16.509999999999998,192.4
16.445,195.2
14.655000000000001,200.9
13.23,197.55
12.51,192.89999999999998
13.1,190.0
13.135,187.7
12.86,180.45
15.05,177.2
14.55,170.35000000000002
15.33,171.5
15.925,175.14999999999998
14.87,178.35
12.524999999999999,171.5
11.465,165.60000000000002
11.49,165.3
11.305,163.85
10.485,165.7
10.25,169.5
9.815000000000001,173.25
7.28,177.0
6.155,172.05
5.9350000000000005,179.05
6.415,181.45
5.975,182.2
5.51,184.9
5.73,180.55
4.404999999999999,191.05
4.62,189.05
3.825,183.2
3.535,171.15
4.25,148.0
5.035,145.6
5.6899999999999995,141.3
6.494999999999999,146.0
7.17,145.5
7.77,150.95
8.315,153.39999999999998
8.555,152.6
7.395,158.05
6.57,193.65
5.08,164.6
7.595,210.10000000000002
4.34,229.5
5.275,229.8
6.515000000000001,292.0
7.4350000000000005,288.05
8.215,289.1
8.355,286.6
8.51,288.05
8.665,289.8
8.74,292.75
8.45,294.15
8.55,296.65
8.42,298.2
7.91,299.05
7.625,300.79999999999995
7.755,304.5
7.66,312.0
7.550000000000001,314.20000000000005
7.074999999999999,322.85
7.265000000000001,320.0
7.17,322.45000000000005
6.805,322.2
6.665,325.95
6.5,325.95000000000005
5.635,327.4
5.845000000000001,327.45000000000005
5.925,329.7
5.4399999999999995,328.35
5.15,330.2
4.945,329.7
4.855,332.7
4.34,329.15
4.140000000000001,327.1
4.195,327.45000000000005
4.465,322.54999999999995
4.46,317.1
4.555,314.25
4.68,312.95
4.535,310.5
4.175000000000001,310.6
4.484999999999999,308.5
4.97,307.8
4.83,309.4
4.925,315.2
4.225,308.4
4.755000000000001,306.55
4.805,304.05
5.215,310.04999999999995
4.32,315.95000000000005
4.025,294.0
4.715,295.0
4.385,314.35
3.11,293.2
4.15,275.3
5.395,259.0
4.425,260.75
3.38,267.1
3.71,261.95000000000005
4.48,258.4
4.79,251.7
5.495,247.1
5.785,240.05
6.699999999999999,234.9
7.745,234.9
8.46,231.7
8.445,221.4
8.925,222.39999999999998
9.33,223.95
8.815000000000001,218.3
8.850000000000001,222.95
8.26,221.6
7.755,218.45
7.815,216.25
8.19,213.5
8.67,211.8
9.024999999999999,208.75
9.379999999999999,209.95
9.8,211.3
9.995000000000001,214.85000000000002
8.33,210.95
6.529999999999999,209.10000000000002
5.720000000000001,206.0
6.42,204.75
7.325,203.25
8.239999999999998,205.45
9.785,205.45
11.89,202.45
13.34,204.45
13.76,205.35
14.24,207.60000000000002
14.295,208.25
13.4,211.7
13.095,212.45
12.66,213.35
12.415,213.7
11.835,214.35
11.175,222.5
10.36,229.3
9.265,237.75
9.035,246.64999999999998
7.54,293.0
10.469999999999999,319.2
7.955,318.79999999999995
7.615,327.15
8.16,332.1
8.379999999999999,330.25
8.16,324.5
8.559999999999999,329.3
9.035,322.4
8.844999999999999,327.25
8.870000000000001,337.35
8.26,343.29999999999995
7.48,334.4
6.359999999999999,342.25
6.9,348.85
6.35,347.1
4.705,326.75
5.515,330.4
5.4399999999999995,337.55
5.154999999999999,331.0
4.03,318.65
3.8,302.7
4.795,300.4
5.47,297.65
5.775,299.6
5.52,298.8
6.27,289.9
5.045,283.35
4.055,285.0
4.2,287.6
4.475,291.2
4.795,291.3
5.265000000000001,292.85
5.43,292.2
5.01,287.05
5.67,292.65
6.73,298.75
8.315000000000001,302.4
7.79,308.3
5.795,310.45000000000005
3.535,297.6
3.125,239.6
2.77,221.7
2.7,205.60000000000002
3.36,184.9
3.9349999999999996,174.4
5.01,164.5
6.355,152.35
7.165,146.3
7.625,145.1
7.43,143.95
6.68,138.15
6.015000000000001,138.95
4.705,136.8
3.88,131.8
3.27,125.55
2.965,125.5
2.6950000000000003,130.55
2.61,133.9
3.215,129.25
3.865,137.35000000000002
3.4699999999999998,146.3
3.365,152.85
2.8600000000000003,151.9
3.02,152.85
3.605,156.35
4.0600000000000005,154.95
4.765000000000001,158.1
4.835,167.45
5.58,175.85
5.109999999999999,183.89999999999998
5.165,185.95
4.71,195.25
4.175,210.64999999999998
4.505,223.0
4.220000000000001,244.5
5.275,267.25
7.0600000000000005,290.6
9.29,297.0
11.100000000000001,297.70000000000005
11.835,301.79999999999995
13.035,308.15
12.035,305.15
13.995000000000001,330.3
14.855,325.9
13.895,333.25
13.42,336.4
13.265,332.65
10.775,330.15
11.405000000000001,334.0
11.16,336.85
10.375,337.45000000000005
10.39,337.45
9.71,335.0
9.11,330.85
8.65,328.79999999999995
7.18,322.95000000000005
6.734999999999999,318.4
6.52,302.85
5.955,302.2
3.9850000000000003,294.85
4.06,290.4
4.355,283.45000000000005
4.96,282.0
5.9,281.45
6.4399999999999995,282.35
6.17,281.1
9.0,288.4
8.795,287.85
10.78,292.70000000000005
10.39,297.4
11.05,307.4
11.875,317.2
12.7,333.54999999999995
9.440000000000001,322.05
8.27,313.65
11.375,317.85
10.155,312.75
9.645,313.7
9.469999999999999,311.55
9.254999999999999,310.35
8.8,308.75
8.7,307.9
7.22,306.65
6.529999999999999,298.15
6.3149999999999995,295.1
6.465,296.2
6.609999999999999,294.85
6.825,294.75
6.95,290.1
7.075,283.2
9.405,287.05
10.23,287.55
9.33,288.6
7.23,302.1
8.265,304.85
7.84,308.1
7.725,311.3
7.945,319.15
7.305,317.35
6.705,317.65
5.59,311.5
4.76,311.95000000000005
4.470000000000001,308.15
4.35,302.55
4.255,298.45000000000005
3.995,291.7
3.795,288.75
2.2800000000000002,286.1
3.175,282.04999999999995
3.4450000000000003,274.29999999999995
4.0649999999999995,273.54999999999995
4.295,269.85
4.18,258.2
4.574999999999999,256.6
4.945,249.75
5.625,246.85000000000002
5.275,245.25
6.0600000000000005,245.1
6.6,238.2
7.630000000000001,252.85
7.38,282.9
6.824999999999999,279.6
7.035,274.85
7.455,275.95
7.64,280.0
6.5,278.15
5.62,280.5
5.42,273.5
5.45,272.4
6.095,291.04999999999995
7.405,310.6
7.52,325.25
8.190000000000001,329.9
9.18,329.20000000000005
9.875,332.6
10.135,332.70000000000005
10.16,335.65
9.73,335.20000000000005
12.195,336.35
10.865,343.9
11.175,348.7
12.07,357.45
9.645,3.85
10.235,10.1
8.95,5.25
10.09,6.8
9.11,16.6
4.305,33.2
3.355,58.55
2.2750000000000004,89.45
3.21,45.65
3.625,19.549999999999997
2.125,98.6
2.255,128.5
1.35,112.8
2.075,156.8
1.255,171.25
2.475,178.0
3.15,167.89999999999998
4.055,169.65
4.9,178.25
5.17,168.8
5.505,164.85
6.855,164.55
7.665,159.60000000000002
8.435,163.55
9.45,164.10000000000002
9.815000000000001,168.39999999999998
10.04,173.0
10.14,178.15
10.165,184.55
9.530000000000001,188.15
9.295,192.3
8.625,194.4
7.57,194.2
6.640000000000001,189.64999999999998
5.59,191.25
3.785,188.3
1.175,207.64999999999998
2.315,316.9
4.205,335.65
5.640000000000001,340.54999999999995
5.970000000000001,341.05
6.5649999999999995,341.45
7.3100000000000005,335.85
9.594999999999999,335.15
10.935,334.95
11.715,341.45
12.399999999999999,341.29999999999995
11.1,345.70000000000005
10.235,348.9
8.93,357.6
7.380000000000001,180.35
6.140000000000001,4.65
5.295,5.449999999999999
5.18,9.649999999999999
4.42,7.050000000000001
4.67,3.05
2.45,39.0
2.5949999999999998,78.69999999999999
3.06,108.6
2.755,148.55
4.275,138.45
3.23,149.9
3.24,164.0
4.46,169.2
5.16,164.9
6.12,165.9
6.6899999999999995,159.55
6.68,164.7
9.065,160.25
9.88,163.8
9.045,166.2
9.1,165.1
10.07,165.75
10.64,168.45
10.719999999999999,171.6
11.0,176.8
10.99,181.1
11.41,183.0
11.21,186.25
11.254999999999999,185.95
11.24,183.85
11.29,183.3
11.475,179.95
11.02,177.10000000000002
8.434999999999999,175.5
5.85,167.35000000000002
4.71,162.0
4.65,157.95
4.6850000000000005,154.3
4.9399999999999995,153.0
5.165,152.5
7.359999999999999,153.45
8.465,150.85000000000002
9.555,145.35000000000002
10.114999999999998,143.9
9.92,144.39999999999998
9.125,146.45
8.11,148.05
6.825,149.05
7.08,156.39999999999998
6.4399999999999995,157.2
5.715,158.55
4.51,154.35
4.225,160.65
3.96,171.7
3.58,173.25
4.18,192.5
3.8,195.75
4.06,182.05
3.0549999999999997,181.2
3.3,182.14999999999998
3.55,185.7
3.79,177.89999999999998
4.23,185.2
6.9,192.89999999999998
7.765000000000001,191.65
8.055,197.95
7.995,202.85
7.32,188.39999999999998
7.800000000000001,176.15
7.285,182.6
6.115,181.45
5.13,178.1
4.699999999999999,176.75
5.855,155.55
3.3449999999999998,144.85
0.77,170.15
0.245,109.45
0.935,338.6
2.04,344.25
3.98,331.25
5.25,332.35
5.765000000000001,333.29999999999995
5.82,330.35
6.1850000000000005,328.45
6.465,326.0
6.695,326.54999999999995
7.125,326.15
6.73,323.2
8.415,325.1
10.725,328.25
11.935,335.65
12.145,337.79999999999995
12.055,338.95000000000005
11.54,346.29999999999995
11.435,348.29999999999995
11.309999999999999,350.7
11.245000000000001,353.75
10.965,354.7
10.75,352.25
10.445,352.95000000000005
10.010000000000002,353.2
10.245000000000001,352.85
10.16,351.79999999999995
9.690000000000001,352.55
9.32,356.1
7.25,357.9
5.38,356.0
5.68,349.35
6.285,348.4
7.055,351.35
7.825,349.0
8.205,346.15
7.66,339.65
9.665,337.9
10.52,343.35
10.370000000000001,347.55
9.775,351.2
10.175,354.95
9.83,357.6
9.350000000000001,356.95000000000005
8.71,353.54999999999995
8.58,352.25
9.02,353.0
7.35,348.25
9.195,348.3
8.83,345.79999999999995
9.23,341.05
8.825,343.85
10.11,343.35
9.545,342.29999999999995
10.575,340.6
9.635,334.95
9.620000000000001,334.0
9.23,328.9
